,date,market_capitalisation,sent_usd,transactions,avg_transaction_value,median_transaction_value,avg_transaction_fee,median_transacation_fee,block_time,block_size,fee,difficulty,hashrate,mining_profitability,active_adresses,top_addresses,tweets,google_trends,price,CHFUSD=X,CL=F,CNY=X,EURUSD=X,GBPUSD=X,GC=F,JPY=X,^DJI,^FTSE,^GSPC,^IXIC
4158,2009-05-18,,,null,,,,,12.203,134.924,,1,6179089,,118,5.929,,,,,,,,,,,,,,
4159,2009-05-19,,,null,,,,,16.744,134.884,,1,5807669,,86,5.895,,,,,,,,,,,,,,
4160,2009-05-20,,,null,,,,,12,134.733,,1,4829928,,120,5.848,,,,,,,,,,,,,,
4161,2009-05-21,,,null,,,,,17.561,134.963,,1,5335009,,82,5.817,,,,,,,,,,,,,,
4162,2009-05-22,,,null,,,,,23.607,134.967,,1,4176721,,61,5.794,,,,,,,,,,,,,,
4163,2009-05-23,,,null,,,,,45,134.938,,1,3998008,,32,5.782,,,,,,,,,,,,,,
4164,2009-05-24,,,null,,,,,14.4,134.9,,1,4893764,,100,5.744,,,,,,,,,,,,,,
4165,2009-05-25,,,null,,,,,13.211,134.954,,1,4962520,,109,5.704,,,,,,,,,,,,,,
4166,2009-05-26,,,null,,,,,11.52,134.904,,1,5803695,,125,5.658,,,,,,,,,,,,,,
4167,2009-05-27,,,null,,,,,12.101,134.731,,1,6272577,,119,5.616,,,,,,,,,,,,,,
4168,2009-05-28,,,null,,,,,15.158,134.884,,1,5227786,,95,5.582,,,,,,,,,,,,,,
4169,2009-05-29,,,1,,,,,13.585,199.84,,1,5089465,,167,5.92,,,,,,,,,,,,,,
4170,2009-05-30,,,null,,,,,13.211,134.716,,1,5180067,,109,5.88,,,,,,,,,,,,,,
4171,2009-05-31,,,null,,,,,15,135,,1,5770689,,96,5.845,,,,,,,,,,,,,,
4172,2009-06-01,,,1,,,,,20.282,138.831,,1,4474182,,73,5.82,,,,,,,,,,,,,,
4173,2009-06-02,,,null,,,,,12.973,134.91,,1,4157996,,111,5.78,,,,,,,,,,,,,,
4174,2009-06-03,,,null,,,,,20.282,135,,1,5303689,,71,5.755,,,,,,,,,,,,,,
4175,2009-06-04,,,null,,,,,21.818,134.939,,1,2868665,,66,5.732,,,,,,,,,,,,,,
4176,2009-06-05,,,null,,,,,48,134.9,,1,3756786,,30,5.722,,,,,,,,,,,,,,
4177,2009-06-06,,,null,,,,,51.429,134.286,,1,2174057,,28,5.712,,,,,,,,,,,,,,
4178,2009-06-07,,,null,,,,,90,134.938,,1,1148146,,16,5.707,,,,,,,,,,,,,,
4179,2009-06-08,,,null,,,,,17.561,134.768,,1,3988561,,82,5.679,,,,,,,,,,,,,,
4180,2009-06-09,,,null,,,,,15.824,134.802,,1,4399757,,91,5.648,,,,,,,,,,,,,,
4181,2009-06-10,,,null,,,,,17.561,134.927,,1,4194460,,82,5.621,,,,,,,,,,,,,,
4182,2009-06-11,,,null,,,,,16.18,134.966,,1,4529425,,89,5.591,,,,,,,,,,,,,,
4183,2009-06-12,,,null,,,,,16.744,134.86,,1,4506162,,86,5.563,,,,,,,,,,,,,,
4184,2009-06-13,,,null,,,,,18.462,134.449,,1,3794747,,78,5.538,,,,,,,,,,,,,,
4185,2009-06-14,,,null,,,,,20,134.694,,1,3784170,,72,5.514,,,,,,,,,,,,,,
4186,2009-06-15,,,null,,,,,17.143,134.952,,1,3798045,,84,5.488,,,,,,,,,,,,,,
4187,2009-06-16,,,null,,,,,20.282,134.732,,1,4028873,,71,5.465,,,,,,,,,,,,,,
4188,2009-06-17,,,null,,,,,18.228,134.646,,1,3571380,,79,5.44,,,,,,,,,,,,,,
4189,2009-06-18,,,null,,,,,18,134.813,,1,4148214,,80,5.415,,,,,,,,,,,,,,
4190,2009-06-19,,,null,,,,,16.552,134.678,,1,4169764,,87,5.389,,,,,,,,,,,,,,
4191,2009-06-20,,,null,,,,,18.462,134.769,,1,4136737,,78,5.365,,,,,,,,,,,,,,
4192,2009-06-21,,,null,,,,,17.778,134.765,,1,3844934,,81,5.34,,,,,,,,,,,,,,
4193,2009-06-22,,,1,,,,,18.947,225.382,,1,3998957,,137,5.654,,,,,,,,,,,,,,
4194,2009-06-23,,,null,,,,,18.947,134.566,,1,3927254,,76,5.63,,,,,,,,,,,,,,
4195,2009-06-24,,,2,,,,,15.158,140.579,,1,3886099,,100,5.609,,,,,,,,,,,,,,
4196,2009-06-25,,,1,,,,,21.176,168.75,,1,4296673,,89,5.698,,,,,,,,,,,,,,
4197,2009-06-26,,,null,,,,,16,134.6,,1,3970072,,90,5.67,,,,,,,,,,,,,,
4198,2009-06-27,,,null,,,,,17.143,134.833,,1,4238026,,84,5.644,,,,,,,,,,,,,,
4199,2009-06-28,,,1,,,,,31.304,139.739,,1,3318925,,48,5.63,,,,,,,,,,,,,,
4200,2009-06-29,,,1,,,,,17.349,137.723,,1,3177062,,85,5.604,,,,,,,,,,,,,,
4201,2009-06-30,,,1,,,,,16.941,140.047,,1,4187787,,89,5.587,,,,,,,,,,,,,,
4202,2009-07-01,,,1,,,,,19.459,138.432,,1,4350650,,77,5.575,,,,,,,,,,,,,,
4203,2009-07-02,,,1,,,,,17.349,137.614,,1,3695130,,85,5.55,,,,,,,,,,,,,,
4204,2009-07-03,,,null,,,,,17.561,134.976,,1,4075098,,82,5.526,,,,,,,,,,,,,,
4205,2009-07-04,,,null,,,,,16.18,134.876,,1,4336577,,89,5.5,,,,,,,,,,,,,,
4206,2009-07-05,,,null,,,,,18.228,134.987,,1,4141006,,79,5.477,,,,,,,,,,,,,,
4207,2009-07-06,,,null,,,,,17.143,134.976,,1,4168048,,84,5.452,,,,,,,,,,,,,,
4208,2009-07-07,,,null,,,,,20.87,134.942,,1,3617010,,69,5.433,,,,,,,,,,,,,,
4209,2009-07-08,,,null,,,,,19.459,134.986,,1,3766780,,74,5.412,,,,,,,,,,,,,,
4210,2009-07-09,,,null,,,,,16.744,134.721,,1,3830518,,86,5.387,,,,,,,,,,,,,,
4211,2009-07-10,,,null,,,,,17.778,134.864,,1,4250737,,81,5.365,,,,,,,,,,,,,,
4212,2009-07-11,,,null,,,,,17.349,134.988,,1,4097964,,83,5.342,,,,,,,,,,,,,,
4213,2009-07-12,,,null,,,,,18.701,134.792,,1,3799849,,77,5.32,,,,,,,,,,,,,,
4214,2009-07-13,,,null,,,,,18.462,134.91,,1,3947225,,78,5.299,,,,,,,,,,,,,,
4215,2009-07-14,,,null,,,,,20.87,134.957,,1,3633524,,69,5.28,,,,,,,,,,,,,,
4216,2009-07-15,,,null,,,,,32,134.978,,1,2544577,,45,5.268,,,,,,,,,,,,,,
4217,2009-07-16,,,null,,,,,20.282,134.859,,1,3272008,,71,5.249,,,,,,,,,,,,,,
4218,2009-07-17,,,null,,,,,30.638,134.809,,1,3478033,,47,5.237,,,,,,,,,,,,,,
4219,2009-07-18,,,null,,,,,360,134,,1,1055267,,4,5.236,,,,,,,,,,,,,,
4220,2009-07-19,,,null,,,,,20.571,134.8,,1,2192714,,70,5.217,,,,,,,,,,,,,,
4221,2009-07-20,,,1,,,,,20.571,333.7,,1,3786172,,192,5.803,,,,,,,,,,,,,,
4222,2009-07-21,,,null,,,,,17.561,134.854,,1,3801665,,82,5.779,,,,,,,,,,,,,,
4223,2009-07-22,,,null,,,,,24,134.4,,1,3615925,,60,5.762,,,,,,,,,,,,,,
4224,2009-07-23,,,null,,,,,18.947,134.684,,1,3215262,,76,5.74,,,,,,,,,,,,,,
4225,2009-07-24,,,null,,,,,19.726,134.932,,1,3887818,,73,5.719,,,,,,,,,,,,,,
4226,2009-07-25,,,null,,,,,45,134.844,,1,3567963,,32,5.71,,,,,,,,,,,,,,
4227,2009-07-26,,,null,,,,,68.571,134.524,,1,929081,,21,5.704,,,,,,,,,,,,,,
4228,2009-07-27,,,null,,,,,19.459,134.905,,1,2682140,,74,5.683,,,,,,,,,,,,,,
4229,2009-07-28,,,null,,,,,35.122,134.707,,1,3057924,,41,5.672,,,,,,,,,,,,,,
4230,2009-07-29,,,1,,,,,75.789,148.947,,1,1470810,,22,5.671,,,,,,,,,,,,,,
4231,2009-07-30,,,1,,,,,96,150.2,,1,809305,,17,5.667,,,,,,,,,,,,,,
4232,2009-07-31,,,null,,,,,84.706,134.706,,1,763174,,17,5.663,,,,,,,,,,,,,,
4233,2009-08-01,,,null,,,,,51.429,134.821,,1,1146511,,28,5.655,,,,,,,,,,,,,,
4234,2009-08-02,,,null,,,,,62.609,134.609,,1,1423977,,23,5.648,,,,,,,,,,,,,,
4235,2009-08-03,,,null,,,,,120,134.833,,1,951137,,12,5.645,,,,,,,,,,,,,,
4236,2009-08-04,,,null,,,,,17.778,134.63,,1,2438424,,81,5.623,,,,,,,,,,,,,,
4237,2009-08-05,,,null,,,,,16.552,134.724,,1,4513934,,87,5.599,,,,,,,,,,,,,,
4238,2009-08-06,,,null,,,,,16,134.922,,1,4568279,,90,5.575,,,,,,,,,,,,,,
4239,2009-08-07,,,1,,,,,18,294.525,,1,3940965,,192,6.083,,,,,,,,,,,,,,
4240,2009-08-08,,,null,,,,,18,134.875,,1,4116411,,80,6.059,,,,,,,,,,,,,,
4241,2009-08-09,,,null,,,,,14.257,135,,1,4501425,,101,6.03,,,,,,,,,,,,,,
4242,2009-08-10,,,null,,,,,19.2,134.987,,1,4467046,,75,6.009,,,,,,,,,,,,,,
4243,2009-08-11,,,null,,,,,20.571,134.914,,1,3477047,,70,5.989,,,,,,,,,,,,,,
4244,2009-08-12,,,null,,,,,22.857,134.524,,1,3494408,,63,5.971,,,,,,,,,,,,,,
4245,2009-08-13,,,null,,,,,16.941,134.765,,1,3696232,,85,5.947,,,,,,,,,,,,,,
4246,2009-08-14,,,null,,,,,22.857,134.825,,1,3549748,,63,5.93,,,,,,,,,,,,,,
4247,2009-08-15,,,null,,,,,55.385,134.385,,1,2217933,,26,5.922,,,,,,,,,,,,,,
4248,2009-08-16,,,null,,,,,75.789,134.526,,1,1134383,,19,5.917,,,,,,,,,,,,,,
4249,2009-08-17,,,null,,,,,84.706,134.824,,1,992942,,17,5.912,,,,,,,,,,,,,,
4250,2009-08-18,,,null,,,,,144,135,,1,705368,,10,5.91,,,,,,,,,,,,,,
4251,2009-08-19,,,null,,,,,80,134.389,,1,675046,,18,5.905,,,,,,,,,,,,,,
4252,2009-08-20,,,null,,,,,65.455,134.182,,1,1208754,,22,5.899,,,,,,,,,,,,,,
4253,2009-08-21,,,null,,,,,102.857,134,,1,971405,,14,5.895,,,,,,,,,,,,,,
4254,2009-08-22,,,null,,,,,205.714,134,,1,462433,,7,5.893,,,,,,,,,,,,,,
4255,2009-08-23,,,null,,,,,96,134.533,,1,567412,,15,5.889,,,,,,,,,,,,,,
4256,2009-08-24,,,null,,,,,96,134,,1,545988,,15,5.885,,,,,,,,,,,,,,
4257,2009-08-25,,,null,,,,,28.8,134.66,,1,2103352,,50,5.871,,,,,,,,,,,,,,
4258,2009-08-26,,,3,,,,,30,254.833,,1,2125731,,96,6.071,,,,,,,,,,,,,,
4259,2009-08-27,,,null,,,,,49.655,134.345,,1,1902934,,29,6.063,,,,,,,,,,,,,,
4260,2009-08-28,,,null,,,,,19.2,134.733,,1,2726337,,75,6.042,,,,,,,,,,,,,,
4261,2009-08-29,,,null,,,,,18.462,134.808,,1,3885231,,78,6.02,,,,,,,,,,,,,,
4262,2009-08-30,,,1,,,,,14.845,136.381,,1,4239305,,99,5.993,,,,,,,,,,,,,,
4263,2009-08-31,,,1,,,,,16.744,143.349,,1,4839429,,93,5.997,,,,,,,,,,,,,,
4264,2009-09-01,,,null,,,,,18.462,134.795,,1,4173932,,78,5.976,,,,,,,,,,,,,,
4265,2009-09-02,,,null,,,,,21.818,134.848,,1,3435210,,66,5.958,,,,,,,,,,,,,,
4266,2009-09-03,,,1,,,,,23.607,161.902,,1,3160879,,76,6.005,,,,,,,,,,,,,,
4267,2009-09-04,,,null,,,,,22.5,134.672,,1,3015799,,64,5.988,,,,,,,,,,,,,,
4268,2009-09-05,,,null,,,,,18.947,134.842,,1,3540956,,76,5.967,,,,,,,,,,,,,,
4269,2009-09-06,,,null,,,,,21.176,134.853,,1,3604924,,68,5.949,,,,,,,,,,,,,,
4270,2009-09-07,,,1,,,,,18.462,154.436,,1,3721790,,92,5.986,,,,,,,,,,,,,,
4271,2009-09-08,,,null,,,,,20.87,134.768,,1,3573034,,69,5.968,,,,,,,,,,,,,,
4272,2009-09-09,,,null,,,,,26.667,134.796,,1,3102374,,54,5.954,,,,,,,,,,,,,,
4273,2009-09-10,,,null,,,,,21.493,134.806,,1,2978768,,67,5.936,,,,,,,,,,,,,,
4274,2009-09-11,,,null,,,,,21.493,134.821,,1,3333553,,67,5.918,,,,,,,,,,,,,,
4275,2009-09-12,,,null,,,,,20.87,134.884,,1,3395015,,69,5.901,,,,,,,,,,,,,,
4276,2009-09-13,,,null,,,,,19.2,134.84,,1,3562832,,75,5.881,,,,,,,,,,,,,,
4277,2009-09-14,,,null,,,,,19.459,134.851,,1,3859450,,74,5.862,,,,,,,,,,,,,,
4278,2009-09-15,,,null,,,,,32.727,134.864,,1,3538940,,44,5.851,,,,,,,,,,,,,,
4279,2009-09-16,,,1,,,,,20,137.875,,1,2502039,,74,5.833,,,,,,,,,,,,,,
4280,2009-09-17,,,1,,,,,17.143,273.226,,1,4009255,,186,6.244,,,,,,,,,,,,,,
4281,2009-09-18,,,null,,,,,18.462,134.808,,1,4207919,,78,6.223,,,,,,,,,,,,,,
4282,2009-09-19,,,null,,,,,19.459,134.959,,1,3681283,,74,6.203,,,,,,,,,,,,,,
4283,2009-09-20,,,null,,,,,18.462,134.987,,1,3711593,,78,6.183,,,,,,,,,,,,,,
4284,2009-09-21,,,1,,,,,20.87,148.754,,1,3973929,,78,6.199,,,,,,,,,,,,,,
4285,2009-09-22,,,1,,,,,57.6,318.84,,1,2665704,,66,6.363,,,,,,,,,,,,,,
4286,2009-09-23,,,null,,,,,40,134.722,,1,1226582,,36,6.353,,,,,,,,,,,,,,
4287,2009-09-24,,,null,,,,,14.845,134.505,,1,3656201,,97,6.327,,,,,,,,,,,,,,
4288,2009-09-25,,,2,,,,,15.824,168.319,,1,4718859,,119,6.412,,,,,,,,,,,,,,
4289,2009-09-26,,,null,,,,,14.4,134.46,,1,4550457,,100,6.385,,,,,,,,,,,,,,
4290,2009-09-27,,,1,,,,,16.552,156.379,,1,4808919,,104,6.429,,,,,,,,,,,,,,
4291,2009-09-28,,,null,,,,,16.941,134.929,,1,4387916,,85,6.406,,,,,,,,,,,,,,
4292,2009-09-29,,,2,,,,,16.364,191.614,,1,4073522,,133,6.562,,,,,,,,,,,,,,
4293,2009-09-30,,,null,,,,,16.941,134.765,,1,4304243,,85,6.539,,,,,,,,,,,,,,
4294,2009-10-01,,,null,,,,,17.561,134.89,,1,4257395,,82,6.517,,,,,,,,,,,,,,
4295,2009-10-02,,,1,,,,,20,151.222,,1,4110218,,83,6.539,,,,,,,,,,,,,,
4296,2009-10-03,,,null,,,,,24.828,134.414,,1,2842803,,58,6.523,,,,,,,,,,,,,,
4297,2009-10-04,,,null,,,,,27.17,134.679,,1,3157416,,53,6.509,,,,,,,,,,,,,,
4298,2009-10-05,,,null,,,,,26.182,134.764,,1,2609867,,55,6.494,,,,,,,,,,,,,,
4299,2009-10-06,,,2,,,,,33.488,178.116,,1,2429051,,58,6.536,,,,,,,,,,,,,,
4300,2009-10-07,,,null,,,,,24,134.717,,1,2475279,,60,6.52,,,,,,,,,,,,,,
4301,2009-10-08,,,null,,,,,20.571,134.471,,1,3295744,,70,6.501,,,,,,,,,,,,,,
4302,2009-10-09,,,null,,,,,18.228,134.658,,1,3793787,,80,6.48,,,,,,,,,,,,,,
4303,2009-10-10,,,null,,,,,18.701,134.818,,1,3974391,,76,6.46,,,,,,,,,,,,,,
4304,2009-10-11,,,null,,,,,19.459,134.757,,1,3960023,,74,6.441,,,,,,,,,,,,,,
4305,2009-10-12,,,1,,,,,24.828,283.379,,1,3226020,,132,6.715,,,,,,,,,,,,,,
4306,2009-10-13,,,null,,,,,25.263,134.807,,1,2760494,,57,6.7,,,,,,,,,,,,,,
4307,2009-10-14,,,null,,,,,20.87,134.623,,1,2866369,,69,6.682,,,,,,,,,,,,,,
4308,2009-10-15,,,null,,,,,20.282,134.366,,1,3827748,,71,6.663,,,,,,,,,,,,,,
4309,2009-10-16,,,1,,,,,24,291.517,,1,3533167,,141,6.961,,,,,,,,,,,,,,
4310,2009-10-17,,,null,,,,,25.263,134.842,,1,2710905,,57,6.945,,,,,,,,,,,,,,
4311,2009-10-18,,,1,,,,,19.459,146,,1,3163346,,82,6.953,,,,,,,,,,,,,,
4312,2009-10-19,,,null,,,,,12.857,134.446,,1,4747011,,112,6.922,,,,,,,,,,,,,,
4313,2009-10-20,,,1,,,,,15.158,257,,1,5578122,,197,7.289,,,,,,,,,,,,,,
4314,2009-10-21,,,1,,,,,18,160.663,,1,4206917,,99,7.336,,,,,,,,,,,,,,
4315,2009-10-22,,,1,,,,,16,187.122,,1,4165823,,130,7.459,,,,,,,,,,,,,,
4316,2009-10-23,,,null,,,,,16.18,134.427,,1,4452644,,89,7.433,,,,,,,,,,,,,,
4317,2009-10-24,,,1,,,,,23.226,149.194,,1,3933237,,70,7.438,,,,,,,,,,,,,,
4318,2009-10-25,,,null,,,,,18.947,134.579,,1,3550110,,76,7.417,,,,,,,,,,,,,,
4319,2009-10-26,,,null,,,,,20.282,134.803,,1,3561459,,71,7.396,,,,,,,,,,,,,,
4320,2009-10-27,,,1,,,,,22.5,164.781,,1,3159776,,81,7.436,,,,,,,,,,,,,,
4321,2009-10-28,,,null,,,,,21.818,134.682,,1,3337791,,66,7.417,,,,,,,,,,,,,,
4322,2009-10-29,,,2,,,,,31.304,238.391,,1,2741421,,89,7.561,,,,,,,,,,,,,,
4323,2009-10-30,,,null,,,,,24,134.467,,1,2830245,,60,7.544,,,,,,,,,,,,,,
4324,2009-10-31,,,null,,,,,31.304,134.304,,1,2617999,,46,7.53,,,,,,,,,,,,,,
4325,2009-11-01,,,null,,,,,57.6,134.28,,1,1832456,,25,7.523,,,,,,,,,,,,,,
4326,2009-11-02,,,null,,,,,43.636,134.394,,1,1411760,,33,7.514,,,,,,,,,,,,,,
4327,2009-11-03,,,null,,,,,23.226,134.532,,1,2299350,,62,7.496,,,,,,,,,,,,,,
4328,2009-11-04,,,1,,,,,22.857,213.111,,1,3280681,,105,7.63,,,,,,,,,,,,,,
4329,2009-11-05,,,null,,,,,25.263,134.474,,1,3223995,,57,7.613,,,,,,,,,,,,,,
4330,2009-11-06,,,null,,,,,23.226,134.548,,1,2611235,,62,7.595,,,,,,,,,,,,,,
4331,2009-11-07,,,null,,,,,20.87,134.667,,1,3531482,,69,7.576,,,,,,,,,,,,,,
4332,2009-11-08,,,null,,,,,19.726,134.548,,1,3394914,,73,7.555,,,,,,,,,,,,,,
4333,2009-11-09,,,null,,,,,22.5,134.688,,1,3499460,,64,7.537,,,,,,,,,,,,,,
4334,2009-11-10,,,null,,,,,18.462,134.385,,1,3336459,,78,7.515,,,,,,,,,,,,,,
4335,2009-11-11,,,9,,,,,22.5,250.453,,1,3707146,,116,7.683,,,,,,,,,,,,,,
4336,2009-11-12,,,null,,,,,21.818,134.424,,1,3337736,,66,7.664,,,,,,,,,,,,,,
4337,2009-11-13,,,3,,,,,18,157.45,,1,3436509,,93,7.679,,,,,,,,,,,,,,
4338,2009-11-14,,,null,,,,,18.228,134.633,,1,4199720,,79,7.656,,,,,,,,,,,,,,
4339,2009-11-15,,,null,,,,,15,134.625,,1,4488081,,96,7.629,,,,,,,,,,,,,,
4340,2009-11-16,,,null,,,,,14.845,134.68,,1,5071382,,97,7.602,,,,,,,,,,,,,,
4341,2009-11-17,,,null,,,,,15.652,134.663,,1,4537991,,92,7.576,,,,,,,,,,,,,,
4342,2009-11-18,,,null,,,,,18.228,134.43,,1,4178086,,79,7.555,,,,,,,,,,,,,,
4343,2009-11-19,,,2,,,,,20.571,294.2,,1,3783460,,153,7.826,,,,,,,,,,,,,,
4344,2009-11-20,,,null,,,,,16.744,134.616,,1,3851970,,86,7.802,,,,,,,,,,,,,,
4345,2009-11-21,,,null,,,,,19.726,134.712,,1,4047220,,73,7.781,,,,,,,,,,,,,,
4346,2009-11-22,,,null,,,,,13.585,134.708,,1,4550756,,106,7.751,,,,,,,,,,,,,,
4347,2009-11-23,,,null,,,,,15,134.854,,1,5010945,,96,7.725,,,,,,,,,,,,,,
4348,2009-11-24,,,null,,,,,15.484,134.57,,1,4837433,,93,7.699,,,,,,,,,,,,,,
4349,2009-11-25,,,null,,,,,16,134.644,,1,4486798,,90,7.674,,,,,,,,,,,,,,
4350,2009-11-26,,,null,,,,,17.143,134.512,,1,4163158,,84,7.652,,,,,,,,,,,,,,
4351,2009-11-27,,,null,,,,,19.459,134.473,,1,3746860,,74,7.631,,,,,,,,,,,,,,
4352,2009-11-28,,,null,,,,,20.282,134.563,,1,3933589,,71,7.612,,,,,,,,,,,,,,
4353,2009-11-29,,,null,,,,,24,134.683,,1,3071712,,60,7.596,,,,,,,,,,,,,,
4354,2009-11-30,,,null,,,,,19.2,134.76,,1,3441932,,75,7.576,,,,,,,,,,,,,,
4355,2009-12-01,,,1,,,,,19.726,402.781,,1,3388144,,240,8.125,,,,,,,,,,,,,,
4356,2009-12-02,,,null,,,,,15.319,134.649,,1,4523918,,94,8.098,,,,,,,,,,,,,,
4357,2009-12-03,,,null,,,,,16.364,134.784,,1,4260899,,88,8.073,,,,,,,,,,,,,,
4358,2009-12-04,,,null,,,,,40,134.444,,1,2962741,,36,8.063,,,,,,,,,,,,,,
4359,2009-12-05,,,1,,,,,22.5,168.016,,1,2547394,,84,8.104,,,,,,,,,,,,,,
4360,2009-12-06,,,2,,,,,13.981,139.359,,1,4391602,,107,8.079,,,,,,,,,,,,,,
4361,2009-12-07,,,null,,,,,12.857,134.643,,1,5119201,,112,8.048,,,,,,,,,,,,,,
4362,2009-12-08,,,2,,,,,13.714,168.21,,1,5721311,,136,8.122,,,,,,,,,,,,,,
4363,2009-12-09,,,13,,,,,15,182.208,,1,4825621,,119,8.125,,,,,,,,,,,,,,
4364,2009-12-10,,,null,,,,,13.846,134.644,,1,4947115,,104,8.096,,,,,,,,,,,,,,
4365,2009-12-11,,,null,,,,,12.857,134.348,,1,5997198,,112,8.065,,,,,,,,,,,,,,
4366,2009-12-12,,,2,,,,,13.091,205.445,,1,5199187,,178,8.259,,,,,,,,,,,,,,
4367,2009-12-13,,,null,,,,,12.632,134.754,,1,5321923,,114,8.227,,,,,,,,,,,,,,
4368,2009-12-14,,,5,,,,,14.118,510.471,,1,5338273,,437,9.291,,,,,,,,,,,,,,
4369,2009-12-15,,,2,,,,,13.091,145.945,,1,5639690,,119,9.274,,,,,,,,,,,,,,
4370,2009-12-16,,,1,,,,,10.588,149.213,,1,5765103,,154,9.285,,,,,,,,,,,,,,
4371,2009-12-17,,,3,,,,,8.521,143.964,,1,7660882,,179,9.241,,,,,,,,,,,,,,
4372,2009-12-18,,,null,,,,,6.4,134.542,,1,9692674,,225,9.173,,,,,,,,,,,,,,
4373,2009-12-19,,,1,,,,,7.273,135.717,,1,11145141,,200,9.117,,,,,,,,,,,,,,
4374,2009-12-20,,,null,,,,,8.229,134.914,,1,9256307,,175,9.065,,,,,,,,,,,,,,
4375,2009-12-21,,,1,,,,,8.229,135.577,,1,9075121,,177,9.014,,,,,,,,,,,,,,
4376,2009-12-22,,,null,,,,,8.889,134.722,,1,7966995,,162,8.967,,,,,,,,,,,,,,
4377,2009-12-23,,,null,,,,,9.351,134.675,,1,8324084,,154,8.922,,,,,,,,,,,,,,
4378,2009-12-24,,,null,,,,,9.351,134.688,,1,7489464,,154,8.879,,,,,,,,,,,,,,
4379,2009-12-25,,,1,,,,,9.664,136.302,,1,7854512,,151,8.837,,,,,,,,,,,,,,
4380,2009-12-26,,,null,,,,,8.276,134.718,,1,7539913,,174,8.788,,,,,,,,,,,,,,
4381,2009-12-27,,,1,,,,,8.623,138.796,,1,8386339,,173,8.755,,,,,,,,,,,,,,
4382,2009-12-28,,,null,,,,,10.511,134.752,,1,7668832,,137,8.717,,,,,,,,,,,,,,
4383,2009-12-29,,,null,,,,,8.421,134.649,,1,7672852,,171,8.671,,,,,,,,,,,,,,
4384,2009-12-30,,,null,,,,,10.213,134.688,,1.125,9182821,,141,8.633,,,,,,,,,,,,,,
4385,2009-12-31,,,null,,,,,10.435,134.696,,1.183,8230238,,138,8.597,,,,,,,,,,,,,,
4386,2010-01-01,,,2,,,,,10.909,136.955,,1.183,7607389,,137,8.562,,null,,0.9672114849090576,,,1.4389938116073608,1.6132936477661133,,92.91999816894531,,,,
4387,2010-01-02,,,null,,,,,11.429,134.627,,1.183,7355058,,125,8.529,,null,,,,,,,,,,,,
4388,2010-01-03,,,null,,,,,7.742,134.763,,1.183,9210607,,186,8.481,,null,,,,,,,,,,,,
4389,2010-01-04,,,2,,,,,7.956,188.044,,1.183,11578640,,266,8.677,,null,,0.9717229008674622,81.51000213623047,6.81689977645874,1.4423978328704834,1.6113698482513428,1117.699951171875,92.49500274658203,10583.9599609375,5500.2998046875,1132.989990234375,2308.419921875
4390,2010-01-05,,,null,,,,,7.273,134.631,,1.183,11282671,,198,8.626,,null,,0.9673987030982971,81.7699966430664,6.816999912261963,1.4365959167480469,1.599078893661499,1118.0999755859375,91.58499908447266,10572.01953125,5522.5,1136.52001953125,2308.7099609375
4391,2010-01-06,,,null,,,,,8.834,134.742,,1.183,10286750,,163,8.584,,null,,0.9731412529945374,83.18000030517578,6.818299770355225,1.4404033422470093,1.602384328842163,1135.9000244140625,92.35600280761719,10573.6796875,5530.0,1137.1400146484375,2301.090087890625
4392,2010-01-07,,,null,,,,,9.351,134.636,,1.183,9156298,,154,8.545,,null,,0.9674922823905945,82.66000366210938,6.817800045013428,1.4318032264709473,1.5933969020843506,1133.0999755859375,93.38999938964844,10606.8603515625,5526.7001953125,1141.68994140625,2300.050048828125
4393,2010-01-08,,,null,,,,,9.412,134.758,,1.183,9174612,,153,8.506,,null,,0.9769441485404968,82.75,6.817500114440918,1.44110906124115,1.602410078048706,1138.199951171875,92.66000366210938,10618.1904296875,5534.2001953125,1144.97998046875,2317.169921875
4394,2010-01-09,,,null,,,,,9.536,134.828,,1.183,9107774,,151,8.468,,null,,,,,,,,,,,,
4395,2010-01-10,,,null,,,,,7.579,134.8,,1.183,9984760,,190,8.421,,null,,,,,,,,,,,,
4396,2010-01-11,,,null,,,,,9.057,134.698,,1.191,10069010,,159,8.382,,null,,0.9835742712020874,82.5199966430664,6.816500186920166,1.4511260986328125,1.6112918853759766,1150.699951171875,92.09200286865234,10663.990234375,5538.10009765625,1146.97998046875,2312.409912109375
4397,2010-01-12,,,2,,,,,9.057,291.013,,1.305,10617370,,375,8.967,,null,,0.9815468788146973,80.79000091552734,6.8165998458862305,1.447659969329834,1.615169644355774,1128.9000244140625,91.08000183105469,10627.259765625,5498.7001953125,1136.219970703125,2282.31005859375
4398,2010-01-13,,,2,,,,,8.78,137.506,,1.305,10669452,,168,8.925,,null,,0.9827043414115906,79.6500015258789,6.816800117492676,1.4523905515670776,1.628611445426941,1136.4000244140625,91.43299865722656,10680.76953125,5473.5,1145.6800537109375,2307.89990234375
4399,2010-01-14,,,2,,,,,10.07,143.573,,1.305,9787278,,155,8.911,,null,,0.9817396402359009,79.38999938964844,6.816999912261963,1.4499897956848145,1.6333998441696167,1142.5999755859375,91.26699829101562,10710.5498046875,5498.2001953125,1148.4599609375,2316.739990234375
